,NDC Code,Name,count
1181,52544077401.0,OXYCODONE ,150
1182,52544082001.0,OXYCODONE ,421
1183,52544082001.0,OXYCODONE/,72
1184,52544082005.0,OXYCODONE ,57
1185,52544082005.0,OXYCODONE/,1
1186,52544082401.0,OXYCOD/APA,241
1187,52544082401.0,OXYCODONE ,10
1188,52544082401.0,OXYCODONE/,195
1189,52544082501.0,OXYCOD/APA,218
1190,52544082501.0,OXYCODONE ,5
1191,52544082501.0,OXYCODONE/,184
1192,53746020301.0,OXYCOD/APA,72
1193,53746020301.0,OXYCODONE ,1963
1194,53746020301.0,OXYCODONE-,2489
1195,53746020301.0,OXYCODONE/,53
1196,53746020301.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1197,53746020305.0,OXYCOD/APA,86
1198,53746020305.0,OXYCODONE ,1738
1199,53746020305.0,OXYCODONE-,2175
1200,53746020305.0,OXYCODONE/,48
1201,53746020305.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1202,53746020401.0,OXYCOD/APA,67
1203,53746020401.0,OXYCODONE ,2270
1204,53746020401.0,OXYCODONE-,2039
1205,53746020401.0,OXYCODONE/,48
1206,53746020401.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1207,53746020405.0,OXYCODONE ,562
1208,53746020405.0,OXYCODONE-,681
1209,53746020405.0,OXYCODONE/,3
1210,53746020405.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1211,53746020501.0,OXYCOD/APA,69
1212,53746020501.0,OXYCODON-A,268
1213,53746020501.0,OXYCODONE ,740
1214,53746020501.0,OXYCODONE-,63
1215,53746020501.0,OXYCODONE/,15
1216,53746020601.0,OXYCOD/APA,49
1217,53746020601.0,OXYCODONE ,829
1218,53746020601.0,OXYCODONE-,393
1219,53746020601.0,OXYCODONE/,16
1220,55700017401.0,OXYCODONE HYDROCHLORIDE|OXYCODONE HYDROCHLORIDE,1
1221,55700017430.0,OXYCODONE HYDROCHLORIDE|OXYCODONE HYDROCHLORIDE,1
1222,55700017460.0,OXYCODONE HYDROCHLORIDE|OXYCODONE HYDROCHLORIDE,1
1223,55700017490.0,OXYCODONE HYDROCHLORIDE|OXYCODONE HYDROCHLORIDE,1
1224,55700098430.0,OXYCODONE AND ACETAMINOPHEN|oxycodone hydrochloride and acetaminophen,1
1225,55700098460.0,OXYCODONE AND ACETAMINOPHEN|oxycodone hydrochloride and acetaminophen,1
1226,55700098490.0,OXYCODONE AND ACETAMINOPHEN|oxycodone hydrochloride and acetaminophen,1
1227,57664015513.0,OXYCODONE-,256
1228,57664015513.0,OXYCODONE/,45
1229,57664015588.0,OXYCODENE/,224
1230,57664015588.0,OXYCODONE-,343
1231,57664015588.0,OXYCODONE/,57
1232,57664015688.0,OXYCODENE/,205
1233,57664015688.0,OXYCODON-A,57
1234,57664015688.0,OXYCODONE-,224
1235,57664015688.0,OXYCODONE/,10
1236,57664016088.0,OXYCODENE/,250
1237,57664016088.0,OXYCODONE-,314
1238,57664016088.0,OXYCODONE/,9
1239,57664018788.0,OXYCODONE ,3220
1240,57664018788.0,oxycodone hydrochloride|oxycodone hydrochloride,1
1241,57664022388.0,OXYCODONE ,3932
1242,57664022388.0,oxycodone hydrochloride|oxycodone hydrochloride,1
1243,57664022488.0,OXYCODONE ,3028
1244,57664022488.0,OXYCODONE.,1
1245,57664022488.0,oxycodone hydrochloride|oxycodone hydrochloride,1
1246,57664037088.0,OXYCODONE ,2276
1247,57664037088.0,oxycodone hydrochloride|oxycodone hydrochloride,1
1248,57664037188.0,OXYCODONE ,1566
1249,57664037188.0,oxycodone hydrochloride|oxycodone hydrochloride,1
1250,58177004104.0,OXYCODONE ,2191
1251,58177004111.0,OXYCODONE ,433
1252,58177031504.0,OXYCODONE ,1605
1253,58177031511.0,OXYCODONE ,287
1254,58177044504.0,OXYCODONE ,537
1255,58177044504.0,OXYCODONEH,325
1256,58177044604.0,OXYCODONE ,750
1257,58177046104.0,OXYCODONE ,464
1258,58177046204.0,OXYCODONE ,325
1259,58177062504.0,OXYCODONE ,990
1260,58177062511.0,OXYCODONE ,271
1261,58177067704.0,OXYCODONE ,187
1262,58177067704.0,Oxycodone ,96
1263,58177067904.0,OXYCODONE ,202
1264,58177067904.0,Oxycodone ,102
1265,58177068104.0,OXYCODONE ,254
1266,58177068104.0,Oxycodone ,120
1267,58177068304.0,OXYCODONE ,213
1268,58177068304.0,Oxycodone ,121
1269,58177091401.0,ETH-OXYDOS,845
1270,58177091401.0,OXYCODONE ,2
1271,58177091401.0,OXYDOSE   ,216
1272,58177091401.0,OXYDOSE 1O,363
1273,58177091401.0,OXYDOSE 20,109
1274,58177091456.0,ETH-OXYDOS,85
1275,59011010010.0,OXYCONTIN ,2572
1276,59011010020.0,OXYCONTIN ,483
1277,59011010025.0,OXYCODONE ,5
1278,59011010025.0,OXYCONTIN ,1025
1279,59011010310.0,OXYCONTIN ,2581
1280,59011010320.0,OXYCONTIN ,436
1281,59011010325.0,OXYCODONE ,5
1282,59011010325.0,OXYCONTIN ,1008
1283,59011010510.0,OXYCONTIN ,2558
1284,59011010520.0,OXYCONTIN ,369
1285,59011010525.0,OXYCODONE ,5
1286,59011010525.0,OXYCONTIN ,931
1287,59011010710.0,OXYCODONE ,4
1288,59011010710.0,OXYCONTIN ,2533
1289,59011010720.0,OXYCONTIN ,314
1290,59011010725.0,OXYCODONE ,3
1291,59011010725.0,OXYCONTIN ,688
1292,59011010910.0,OXYCODONE ,4
1293,59011010910.0,OXYCONTIN ,492
1294,59011010925.0,OXYCODONE ,1
1295,59011010925.0,OXYCONTIN ,34
1296,59011020110.0,OXYCODONE ,4
1297,59011020110.0,OXYIR     ,503
1298,59011020110.0,OXYIR 5 MG,262
1299,59011020110.0,OXYIR 5MG ,145
1300,59011020110.0,OXYIR CII ,833
1301,59011022520.0,OXYCODONE ,5
1302,59011022520.0,OXYFAST   ,275
1303,59011022520.0,OXYFAST 20,190
1304,59011022520.0,OXYFAST LI,555
1305,59011041010.0,OXYCONTIN ,2999
1306,59011041010.0,OxyContin ,1334
1307,59011041010.0,OxyContin|oxycodone hydrochloride,1
1308,59011041020.0,OXYCONTIN ,1304
1309,59011041020.0,OxyContin ,656
1310,59011041020.0,OxyContin|oxycodone hydrochloride,1
1311,59011041020.0,UNKNOWN   ,1
1312,59011041510.0,OXYCONTIN ,2773
1313,59011041510.0,OxyContin ,1277
1314,59011041510.0,OxyContin|oxycodone hydrochloride,1
1315,59011041520.0,OXYCONTIN ,709
1316,59011041520.0,OxyContin ,421
1317,59011041520.0,OxyContin|oxycodone hydrochloride,1
1318,59011042010.0,OXYCONTIN ,2981
1319,59011042010.0,OxyContin ,1333
1320,59011042010.0,OxyContin|oxycodone hydrochloride,1
1321,59011042010.0,UNKNOWN   ,1
1322,59011042020.0,OXYCONTIN ,1130
1323,59011042020.0,OxyContin ,561
1324,59011042020.0,OxyContin|oxycodone hydrochloride,1
1325,59011043010.0,OXYCONTIN ,2872
1326,59011043010.0,OxyContin ,1309
1327,59011043010.0,OxyContin|oxycodone hydrochloride,1
1328,59011043010.0,UNKNOWN   ,1
1329,59011043020.0,OXYCONTIN ,636
1330,59011043020.0,OxyContin ,319
1331,59011043020.0,OxyContin|oxycodone hydrochloride,1
1332,59011044010.0,OXYCONTIN ,2804
1333,59011044010.0,OxyContin ,1273
1334,59011044010.0,OxyContin|oxycodone hydrochloride,1
1335,59011044020.0,OXYCONTIN ,619
1336,59011044020.0,OxyContin ,363
1337,59011044020.0,OxyContin|oxycodone hydrochloride,1
1338,59011046010.0,OXYCONTIN ,2650
1339,59011046010.0,OxyContin ,1276
1340,59011046010.0,OxyContin|oxycodone hydrochloride,1
1341,59011046020.0,OXYCONTIN ,213
1342,59011046020.0,OxyContin ,206
1343,59011046020.0,OxyContin|oxycodone hydrochloride,1
1344,59011048010.0,OXYCONTIN ,2533
1345,59011048010.0,OxyContin ,1211
1346,59011048010.0,OxyContin.,1
1347,59011048010.0,OxyContin|oxycodone hydrochloride,1
1348,59011048020.0,OXYCONTIN ,404
1349,59011048020.0,OxyContin ,277
1350,59011048020.0,OxyContin|oxycodone hydrochloride,1
1351,59011081510.0,OXYCONTIN ,852
1352,59011083010.0,OXYCONTIN ,955
1353,59011086010.0,OXYCONTIN ,947
1354,59630099410.0,MAGNACET (,1
1355,59630099410.0,Magnacet (,1
1356,60432070605.0,OXYCODONE ,944
1357,60432070605.0,Oxycodone ,506
1358,60505353701.0,OXYCODONE ,174
1359,60505353801.0,OXYCODONE ,199
1360,60505353901.0,OXYCODONE ,198
1361,60505354001.0,OXYCODONE ,155
1362,60687011611.0,OXYCODONE ,10
1363,60687040640.0,OXYCODONE ,74
1364,60687040667.0,OXYCODONE ,2
1365,60687040667.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
1366,60687040677.0,OXYCODONE ,33
1367,60687040677.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
1368,60687064201.0,OXYCODONE ,78
1369,60687064201.0,OXYCODONE-,58
1370,60687064201.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1371,60687064211.0,OXYCODONE ,62
1372,60687064211.0,OXYCODONE-,57
1373,60793019401.0,OXYCODONE ,2
1374,60793019501.0,OXYCODONE ,7
1375,60793019505.0,OXYCODONE ,8
1376,60793052501.0,OXECTA    ,3
1377,60793052501.0,OXECTA  (O,12
1378,60793052501.0,OXECTA  (o,2
1379,60793052501.0,OXECTA 5 M,9
1380,60793052501.0,OXECTA TAB,23
1381,60793052601.0,OXECTA    ,7
1382,60793052601.0,OXECTA   O,1
1383,60793052601.0,OXECTA  (O,10
1384,60793052601.0,OXECTA 7.5,5
1385,60793052601.0,OXECTA TAB,17
1386,60951060270.0,          ,1
1387,60951060270.0,ENDOCET   ,1809
1388,60951060270.0,ENDOCET 5 ,1
1389,60951060270.0,ENDOCET 5-,951
1390,60951060270.0,ENDOCET 5/,233
1391,60951060270.0,ENDOCET 5M,70
1392,60951060270.0,"ENDOCET, 5",2243
1393,60951060270.0,"ENDOCET, O",195
1394,60951060270.0,ENDOCET|Oxycodone and Acetaminophen,1
1395,60951060275.0,ENDOCET   ,130
1396,60951060275.0,ENDOCET 5-,5
1397,60951060275.0,ENDOCET 5/,108
1398,60951060275.0,ENDOCET 5M,20
1399,60951060275.0,ENDOCET TA,239
1400,60951060275.0,"ENDOCET, 5",48
1401,60951060275.0,OXYCODONE ,2
1402,60951060275.0,"endocet, 5",5
1403,60951060285.0,          ,1
1404,60951060285.0,ENDOCET   ,1397
1405,60951060285.0,ENDOCET 5-,749
1406,60951060285.0,ENDOCET 5/,261
1407,60951060285.0,ENDOCET 5M,65
1408,60951060285.0,ENDOCET TA,1841
1409,60951060285.0,"ENDOCET, 5",61
1410,60951060285.0,"ENDOCET, O",194
1411,60951060285.0,ENDOCET|Oxycodone and Acetaminophen,1
1412,60951060285.0,OXYCODONE ,1
1413,60951061070.0,OXYCODONE/,2
1414,60951061085.0,OXYCODONE/,5
1415,60951065770.0,ENDOCODONE,85
1416,60951065770.0,OXYCODONE ,201
1417,60951066070.0,OXYCOD/APA,1
1418,60951066070.0,OXYCODONE ,102
1419,60951066070.0,OXYCODONE/,150
1420,60951066085.0,OXYCODONE ,29
1421,60951066085.0,OXYCODONE/,29
1422,60951070070.0,ENDOCET   ,1358
1423,60951070070.0,ENDOCET 7.,2864
1424,60951070070.0,ENDOCET|Oxycodone and Acetaminophen,1
1425,60951070170.0,ENDOCET   ,57
1426,60951070170.0,ENDOCET 2.,156
1427,60951070170.0,ENDOCET|Oxycodone and Acetaminophen,1
1428,60951070270.0,OXYCODONE ,455
1429,60951070270.0,Oxycodone ,198
1430,60951070370.0,OXYCODONE ,439
1431,60951070370.0,Oxycodone ,188
1432,60951070570.0,OXYCODONE ,429
1433,60951070570.0,Oxycodone ,183
1434,60951071070.0,OXYCODONE ,341
1435,60951071070.0,Oxycodone ,138
1436,60951071270.0,ENDOCET   ,1684
1437,60951071270.0,ENDOCET 10,3378
1438,60951071270.0,ENDOCET|Oxycodone and Acetaminophen,1
1439,60951079670.0,ENDOCET   ,930
1440,60951079670.0,ENDOCET 7.,1925
1441,60951079670.0,OXYCODONE ,1
1442,60951079685.0,ENDOCET   ,72
1443,60951079685.0,ENDOCET 7.,192
1444,60951079685.0,OXYCODONE ,3
1445,60951079770.0,ENDOCET   ,951
1446,60951079770.0,ENDOCET 10,1913
1447,60951079770.0,OXYCODONE ,1
1448,60951079785.0,ENDOCET   ,66
1449,60951079785.0,ENDOCET 10,210
1450,60951079785.0,OXYCODONE ,3
1451,61919043230.0,OXYCODONE/APAP (U)|nan,1
1452,61919043260.0,OXYCODONE/APAP (U)|nan,1
1453,61919043290.0,OXYCODONE/APAP (U)|nan,1
1454,61919061230.0,OXYCODONE AND ACETAMINOPHEN (U)|nan,1
1455,61919061260.0,OXYCODONE AND ACETAMINOPHEN (U)|nan,1
1456,61919061290.0,OXYCODONE AND ACETAMINOPHEN (U)|nan,1
1457,61919061430.0,OXYCODONE AND ACETAMINOPHEN (U)|nan,1
1458,61919061460.0,OXYCODONE AND ACETAMINOPHEN (U)|nan,1
1459,61919061490.0,OXYCODONE AND ACETAMINOPHEN (U)|nan,1
1460,61919087130.0,OXYCODONE AND ACETAMINOPHEN (U)|nan,1
1461,61919087160.0,OXYCODONE AND ACETAMINOPHEN (U)|nan,1
1462,61919087190.0,OXYCODONE AND ACETAMINOPHEN (U)|nan,1
1463,62559015116.0,OXYCODONE ,1713
1464,62559015116.0,Oxycodone ,701
1465,62559015116.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
1466,62559015116.0,UNKNOWN   ,1
1467,62559015140.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
1468,62559015150.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
1469,62559015230.0,OXYCODONE ,9
1470,62559015230.0,Oxycodone ,20
1471,62559016701.0,OXYCODONE ,1272
1472,62559016701.0,Oxycodone ,474
1473,62559016701.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
1474,63187036312.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1475,63187036315.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1476,63187036320.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1477,63187036330.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1478,63187036360.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1479,63187040615.0,Oxycodone and Acetaminophen|Oxycodone hydrochloride and Acetaminophen,1
1480,63187040620.0,Oxycodone and Acetaminophen|Oxycodone hydrochloride and Acetaminophen,1
1481,63187040630.0,Oxycodone and Acetaminophen|Oxycodone hydrochloride and Acetaminophen,1
1482,63187040660.0,Oxycodone and Acetaminophen|Oxycodone hydrochloride and Acetaminophen,1
1483,63187071912.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1484,63187071915.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1485,63187071920.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1486,63187071930.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1487,63187071960.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1488,63187072115.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1489,63187072120.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1490,63187072130.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1491,63187072160.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1492,63187072190.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1493,63187082315.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1494,63187082320.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1495,63187082330.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1496,63187082360.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1497,63187082390.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1498,63187082410.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1499,63187082412.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1500,63187082415.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1501,63187082420.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1502,63187082430.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1503,63187082460.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1504,63187082490.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1505,63187098410.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1506,63187098412.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1507,63187098415.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1508,63187098430.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1509,63187098460.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1510,63304040001.0,OXYCODONE ,352
1511,63304040101.0,OXYCODONE ,373
1512,63304068301.0,OXYCODONE ,703
1513,63304068401.0,OXYCODONE ,664
1514,63481012170.0,PERCODAN  ,185
1515,63481012170.0,PERCODAN (,205
1516,63481012170.0,PERCODAN 4,11
1517,63481012170.0,PERCODAN T,110
1518,63481012770.0,OXYCODONE ,4
1519,63481012770.0,PERCOCET  ,73
1520,63481012770.0,PERCOCET 5,217
1521,63481012770.0,PERCOCET T,51
1522,63481012770.0,"PERCOCET, ",53
1523,63481012775.0,PERCOCET  ,43
1524,63481012775.0,PERCOCET 5,7
1525,63481012775.0,PERCOCET T,43
1526,63481012775.0,PERCOCET U,144
1527,63481012785.0,PERCOCET  ,30
1528,63481012785.0,PERCOCET 5,131
1529,63481012785.0,PERCOCET T,23
1530,63481012785.0,"PERCOCET, ",27
1531,63481013270.0,PERCOLONE ,147
1532,63481013275.0,PERCOLONE ,180
1533,63481013570.0,OXYCODONE/,3
1534,63481013570.0,PERCODAN  ,347
1535,63481013570.0,PERCODAN 4,31
1536,63481013570.0,PERCODAN T,803
1537,63481013575.0,OXYCODONE/,2
1538,63481013575.0,PERCODAN  ,36
1539,63481013575.0,PERCODAN T,10
1540,63481013575.0,PERCODAN U,56
1541,63481013585.0,OXYCODONE/,3
1542,63481013585.0,PERCODAN  ,20
1543,63481013585.0,PERCODAN T,119
1544,63481016670.0,PERCODAN D,10
1545,63481016670.0,PERCODAN-D,30
1546,63481062170.0,PERCOCET  ,443
1547,63481062170.0,PERCOCET 7,1131
1548,63481062175.0,OXYCODONE ,5
1549,63481062175.0,PERCOCET  ,53
1550,63481062175.0,PERCOCET 7,168
1551,63481062185.0,OXYCODONE ,1
1552,63481062185.0,PERCOCET  ,8
1553,63481062185.0,PERCOCET 7,57
1554,63481062270.0,OXYCODONE ,1
1555,63481062270.0,PERCOCET  ,523
1556,63481062270.0,PERCOCET 1,1200
1557,63481062275.0,OXYCODONE ,3
1558,63481062275.0,PERCOCET  ,25
1559,63481062275.0,PERCOCET 1,125
1560,63481062285.0,OXYCODONE ,1
1561,63481062285.0,PERCOCET  ,23
1562,63481062285.0,PERCOCET 1,88
1563,63481062370.0,          ,7
1564,63481062370.0,OXYCODONE ,4
1565,63481062370.0,PERCOCET  ,870
1566,63481062370.0,PERCOCET 5,2359
1567,63481062370.0,PERCOCET|oxycodone hydrochloride and acetaminophen,1
1568,63481062375.0,OXYCODONE ,4
1569,63481062375.0,PERCOCET  ,402
1570,63481062375.0,PERCOCET 5,1056
1571,63481062375.0,PERCOCET T,4
1572,63481062385.0,          ,7
1573,63481062385.0,OXYCODONE ,5
1574,63481062385.0,PERCOCET  ,276
1575,63481062385.0,PERCOCET 5,934
1576,63481062385.0,PERCOCET|oxycodone hydrochloride and acetaminophen,1
1577,63481062770.0,          ,6
1578,63481062770.0,OXYCODONE ,3
1579,63481062770.0,PERCOCET  ,572
1580,63481062770.0,PERCOCET 2,1579
1581,63481062770.0,PERCOCET|oxycodone hydrochloride and acetaminophen,1
1582,63481062775.0,OXYCODONE ,3
1583,63481062775.0,PERCOCET  ,20
1584,63481062775.0,PERCOCET 2,114
1585,63481062870.0,?         ,2
1586,63481062870.0,OXYCODONE ,1
1587,63481062870.0,PERCOCET  ,625
1588,63481062870.0,PERCOCET 7,1466
1589,63481062870.0,PERCOCET|oxycodone hydrochloride and acetaminophen,1
1590,63481062875.0,PERCOCET  ,33
1591,63481062875.0,PERCOCET 7,83
1592,63481062970.0,?         ,1
1593,63481062970.0,OXYCODONE ,1
1594,63481062970.0,PERCOCET  ,1032
1595,63481062970.0,PERCOCET 1,2171
1596,63481062970.0,PERCOCET|oxycodone hydrochloride and acetaminophen,1
1597,63481062975.0,PERCOCET  ,45
1598,63481062975.0,PERCOCET 1,91
1599,63629117401.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
1600,63629191101.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1601,63629191201.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1602,63629192901.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
1603,63629193001.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
1604,63629210401.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
1605,63629218701.0,ENDOCET|Oxycodone and Acetaminophen,1
1606,63629218801.0,ENDOCET|Oxycodone and Acetaminophen,1
1607,63629218901.0,ENDOCET|Oxycodone and Acetaminophen,1
1608,63629219001.0,ENDOCET|Oxycodone and Acetaminophen,1
1609,63629852601.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
1610,63629883401.0,OXYCODONE AND ACETAMINOPHEN|Oxycodone and Acetaminophen,1
1611,63629883402.0,OXYCODONE AND ACETAMINOPHEN|Oxycodone and Acetaminophen,1
1612,63629883403.0,OXYCODONE AND ACETAMINOPHEN|Oxycodone and Acetaminophen,1
1613,63629883404.0,OXYCODONE AND ACETAMINOPHEN|Oxycodone and Acetaminophen,1
1614,63629883405.0,OXYCODONE AND ACETAMINOPHEN|Oxycodone and Acetaminophen,1
1615,63629883406.0,OXYCODONE AND ACETAMINOPHEN|Oxycodone and Acetaminophen,1
1616,63629883407.0,OXYCODONE AND ACETAMINOPHEN|Oxycodone and Acetaminophen,1
1617,63629883408.0,OXYCODONE AND ACETAMINOPHEN|Oxycodone and Acetaminophen,1
1618,63629883409.0,OXYCODONE AND ACETAMINOPHEN|Oxycodone and Acetaminophen,1
1619,63629887601.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1620,63629887901.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1621,63629887902.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1622,63629887903.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1623,63629888801.0,OXYCODONE AND ACETAMINOPHEN|Oxycodone and Acetaminophen,1
1624,63629888802.0,OXYCODONE AND ACETAMINOPHEN|Oxycodone and Acetaminophen,1
1625,63629888803.0,OXYCODONE AND ACETAMINOPHEN|Oxycodone and Acetaminophen,1
1626,63629888804.0,OXYCODONE AND ACETAMINOPHEN|Oxycodone and Acetaminophen,1
1627,63629888805.0,OXYCODONE AND ACETAMINOPHEN|Oxycodone and Acetaminophen,1
1628,63629888806.0,OXYCODONE AND ACETAMINOPHEN|Oxycodone and Acetaminophen,1
1629,63629888901.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
1630,63629888902.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
1631,63629888903.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
1632,63629888904.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
1633,63629889001.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
1634,63629889002.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
1635,63629889003.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
1636,63629889004.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
1637,63629950101.0,Oxycodone and Acetaminophen|Oxycodone and Acetaminophen,1
1638,63739017710.0,OXYCODONE ,87
1639,63739021710.0,OXYCODONE-,26
1640,63739021710.0,OXYCODONE/,45
1641,63739036510.0,OXYCODONE ,375
1642,63739063610.0,OXYCODON-A,1
1643,63739063610.0,OXYCODONE-,14
1644,63739063610.0,OXYCODONE/,30
1645,63739070910.0,OXYCODONE-,54
1646,63739070910.0,OXYCODONE/,75
1647,63739073910.0,OXYCODONE-,35
1648,63739073910.0,OXYCODONE/,80
1649,64380025901.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
1650,64380025902.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
1651,64380026001.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
1652,64380026101.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
1653,64380026102.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
1654,64380026201.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
1655,64380026301.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
1656,64380026302.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
1657,64720022410.0,OXYCODONE ,1036
1658,64720022510.0,OXYCODONE ,865
1659,64720022610.0,OXYCODONE ,534
1660,64850062101.0,Oxycodone Hydrochloride and Acetaminophen|Oxycodone Hydrochloride and Acetaminophen,1
1661,64850062201.0,Oxycodone Hydrochloride and Acetaminophen|Oxycodone Hydrochloride and Acetaminophen,1
1662,64850062301.0,Oxycodone Hydrochloride and Acetaminophen|Oxycodone Hydrochloride and Acetaminophen,1
1663,64950035303.0,OXYCODONE ,76
1664,64950035303.0,Oxycodone ,46
1665,64950035303.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
1666,64950035351.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
1667,64950035352.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
1668,64950035405.0,OXYCODONE ,148
1669,64950035405.0,Oxycodone ,79
1670,64950035410.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
1671,64950035445.0,OXYCODONE ,10
1672,64950035445.0,Oxycodone ,24
1673,64950035445.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
1674,64950035450.0,** FROM CL,4
1675,64950035450.0,OXYCODONE ,2047
1676,64950035450.0,Oxycodone ,960
1677,64950035450.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
1678,64950035455.0,OXYCODONE ,231
1679,64950035455.0,Oxycodone ,96
1680,64950035455.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
1681,64950090110.0,OXYCODONE ,197
1682,64950090110.0,Oxycodone ,103
1683,64950090110.0,Oxycodone Hydrochloride|Oxycodone Hydrochloride,1
1684,65162004703.0,Oxycodone Hydrochloride|Oxycodone,1
1685,65162004710.0,OXYCODONE ,2901
1686,65162004710.0,Oxycodone Hydrochloride|Oxycodone,1
1687,65162004710.0,UNKNOWN   ,1
1688,65162004725.0,Oxycodone Hydrochloride|Oxycodone,1
1689,65162004750.0,OXYCODONE ,788
1690,65162004750.0,Oxycodone Hydrochloride|Oxycodone,1
1691,65162004803.0,Oxycodone Hydrochloride|Oxycodone,1
1692,65162004810.0,OXYCODONE ,2565
1693,65162004810.0,Oxycodone Hydrochloride|Oxycodone,1
1694,65162004810.0,UNKNOWN   ,1
1695,65162004825.0,Oxycodone Hydrochloride|Oxycodone,1
1696,65162004903.0,Oxycodone Hydrochloride|Oxycodone,1
